n	tpr	fpr	method
50	0.12585034013605442	0.004510309278350515	StARS_MB
50	0.11904761904761904	0.00429553264604811	StARS_MB
50	0.11904761904761904	0.00429553264604811	StARS_MB
50	0.11224489795918367	0.00429553264604811	StARS_MB
50	0.10884353741496598	0.0036512027491408935	StARS_MB
50	0.10884353741496598	0.0036512027491408935	StARS_MB
50	0.10884353741496598	0.0032216494845360823	StARS_MB
50	0.10884353741496598	0.0032216494845360823	StARS_MB
50	0.10884353741496598	0.0032216494845360823	StARS_MB
50	0.1054421768707483	0.0032216494845360823	StARS_MB
50	0.1054421768707483	0.0027920962199312715	StARS_MB
50	0.1054421768707483	0.002577319587628866	StARS_MB
50	0.1054421768707483	0.0023625429553264603	StARS_MB
50	0.1054421768707483	0.0023625429553264603	StARS_MB
50	0.1054421768707483	0.0023625429553264603	StARS_MB
50	0.1054421768707483	0.0023625429553264603	StARS_MB
50	0.09863945578231292	0.002147766323024055	StARS_MB
50	0.09183673469387756	0.002147766323024055	StARS_MB
50	0.08503401360544217	0.002147766323024055	StARS_MB
50	0.08503401360544217	0.002147766323024055	StARS_MB
50	0.0782312925170068	0.002147766323024055	StARS_MB
50	0.0782312925170068	0.0019329896907216496	StARS_MB
50	0.07142857142857142	0.0019329896907216496	StARS_MB
50	0.06802721088435375	0.0019329896907216496	StARS_MB
50	0.06462585034013606	0.001718213058419244	StARS_MB
50	0.06462585034013606	0.001288659793814433	StARS_MB
50	0.06462585034013606	0.001288659793814433	StARS_MB
50	0.061224489795918366	0.001288659793814433	StARS_MB
50	0.05782312925170068	0.0010738831615120276	StARS_MB
50	0.05442176870748299	0.0010738831615120276	StARS_MB
50	0.05102040816326531	8.59106529209622e-4	StARS_MB
50	0.047619047619047616	8.59106529209622e-4	StARS_MB
50	0.047619047619047616	8.59106529209622e-4	StARS_MB
50	0.03741496598639456	8.59106529209622e-4	StARS_MB
50	0.03741496598639456	8.59106529209622e-4	StARS_MB
50	0.030612244897959183	4.29553264604811e-4	StARS_MB
50	0.02040816326530612	4.29553264604811e-4	StARS_MB
50	0.006802721088435374	0	StARS_MB
50	0	0	StARS_MB
100	0.7210884353741497	0.13445017182130584	StARS_MB
100	0.6394557823129252	0.09020618556701031	StARS_MB
100	0.6156462585034014	0.07259450171821306	StARS_MB
100	0.5952380952380952	0.05798969072164949	StARS_MB
100	0.564625850340136	0.0509020618556701	StARS_MB
100	0.5510204081632653	0.043599656357388314	StARS_MB
100	0.5340136054421769	0.036941580756013746	StARS_MB
100	0.5238095238095238	0.03307560137457045	StARS_MB
100	0.5136054421768708	0.030283505154639175	StARS_MB
100	0.48639455782312924	0.02856529209621993	StARS_MB
100	0.47619047619047616	0.025987972508591067	StARS_MB
100	0.46598639455782315	0.024269759450171822	StARS_MB
100	0.4523809523809524	0.0234106529209622	StARS_MB
100	0.445578231292517	0.022336769759450172	StARS_MB
100	0.4387755102040816	0.02147766323024055	StARS_MB
100	0.43197278911564624	0.020403780068728523	StARS_MB
100	0.4217687074829932	0.019329896907216496	StARS_MB
100	0.41836734693877553	0.01825601374570447	StARS_MB
100	0.41496598639455784	0.01761168384879725	StARS_MB
100	0.40816326530612246	0.01675257731958763	StARS_MB
100	0.40816326530612246	0.015463917525773196	StARS_MB
100	0.40816326530612246	0.01524914089347079	StARS_MB
100	0.3979591836734694	0.015034364261168385	StARS_MB
100	0.3945578231292517	0.014604810996563574	StARS_MB
100	0.391156462585034	0.01331615120274914	StARS_MB
100	0.38095238095238093	0.01331615120274914	StARS_MB
100	0.3707482993197279	0.01288659793814433	StARS_MB
100	0.36054421768707484	0.01245704467353952	StARS_MB
100	0.35714285714285715	0.012242268041237113	StARS_MB
100	0.35714285714285715	0.012242268041237113	StARS_MB
100	0.35374149659863946	0.011812714776632302	StARS_MB
100	0.35034013605442177	0.011383161512027491	StARS_MB
100	0.35034013605442177	0.01095360824742268	StARS_MB
100	0.35034013605442177	0.01052405498281787	StARS_MB
100	0.35034013605442177	0.010309278350515464	StARS_MB
100	0.3435374149659864	0.010309278350515464	StARS_MB
100	0.3333333333333333	0.010094501718213059	StARS_MB
100	0.3299319727891156	0.009879725085910653	StARS_MB
100	0.3231292517006803	0.009450171821305841	StARS_MB
100	0.30952380952380953	0.00902061855670103	StARS_MB
100	0.30952380952380953	0.00859106529209622	StARS_MB
100	0.30612244897959184	0.00859106529209622	StARS_MB
100	0.30612244897959184	0.007946735395189003	StARS_MB
100	0.30612244897959184	0.007302405498281787	StARS_MB
100	0.30272108843537415	0.007087628865979381	StARS_MB
100	0.29591836734693877	0.005798969072164949	StARS_MB
100	0.2925170068027211	0.005798969072164949	StARS_MB
100	0.2891156462585034	0.005584192439862543	StARS_MB
100	0.2789115646258503	0.005584192439862543	StARS_MB
100	0.2755102040816326	0.005154639175257732	StARS_MB
100	0.2687074829931973	0.004725085910652921	StARS_MB
100	0.2687074829931973	0.004510309278350515	StARS_MB
100	0.2653061224489796	0.004510309278350515	StARS_MB
100	0.2619047619047619	0.00429553264604811	StARS_MB
100	0.2619047619047619	0.004080756013745705	StARS_MB
100	0.2585034013605442	0.003865979381443299	StARS_MB
100	0.25170068027210885	0.0036512027491408935	StARS_MB
100	0.24829931972789115	0.0032216494845360823	StARS_MB
100	0.24149659863945577	0.003006872852233677	StARS_MB
100	0.23809523809523808	0.003006872852233677	StARS_MB
100	0.23129251700680273	0.003006872852233677	StARS_MB
100	0.22448979591836735	0.003006872852233677	StARS_MB
100	0.22448979591836735	0.003006872852233677	StARS_MB
100	0.22448979591836735	0.003006872852233677	StARS_MB
100	0.22448979591836735	0.003006872852233677	StARS_MB
